Fuel Type Code,City,State,ZIP,EV Total Port Count (Beta)
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Irvine,CA,92617,1.0
ELEC,Irvine,CA,92617,2.0
ELEC,San Jose,CA,95131,2.0
ELEC,San Jose,CA,95131,1.0
ELEC,San Jose,CA,95131,1.0
ELEC,San Jose,CA,95131,2.0
ELEC,San Jose,CA,95131,2.0
ELEC,San Jose,CA,95131,2.0
ELEC,Los Angeles,CA,90094,2.0
ELEC,Los Angeles,CA,90094,2.0
ELEC,Walnut Creek,CA,94596,2.0
ELEC,Los Angeles,CA,90012,2.0
ELEC,Ukiah,CA,95482,2.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Sacramento,CA,95814,2.0
ELEC,Sacramento,CA,95814,2.0
ELEC,Sacramento,CA,95814,2.0
ELEC,City of Industry,CA,91746,1.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,1.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,1.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92617,1.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,1.0
ELEC,Sunnyvale,CA,94085,2.0
ELEC,Sunnyvale,CA,94085,2.0
ELEC,Sunnyvale,CA,94085,2.0
ELEC,Sunnyvale,CA,94085,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Glendora,CA,91740,2.0
ELEC,Glendora,CA,91740,2.0
ELEC,Los Angeles,CA,90017,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,San Rafael,CA,94903,2.0
ELEC,San Rafael,CA,94903,1.0
ELEC,San Rafael,CA,94903,2.0
ELEC,San Rafael,CA,94903,2.0
ELEC,San Rafael,CA,94903,1.0
ELEC,San Rafael,CA,94903,2.0
ELEC,San Rafael,CA,94903,2.0
ELEC,San Rafael,CA,94903,1.0
ELEC,Orange,CA,92866,2.0
ELEC,San Diego,CA,92108,2.0
ELEC,Irvine,CA,92620,2.0
ELEC,Santa Cruz,CA,95060,1.0
ELEC,Larkspur,CA,94904,2.0
ELEC,Belvedere Tiburon,CA,94920,2.0
ELEC,Belvedere Tiburon,CA,94920,2.0
ELEC,Los Angeles,CA,90015,2.0
ELEC,Belvedere Tiburon,CA,94920,2.0
ELEC,Belvedere Tiburon,CA,94920,2.0
ELEC,Santa Monica,CA,90401,2.0
ELEC,Santa Monica,CA,90401,1.0
ELEC,San Diego,CA,92037,2.0
ELEC,San Diego,CA,92037,2.0
ELEC,San Diego,CA,92037,2.0
ELEC,San Diego,CA,92037,2.0
ELEC,Redwood City,CA,94065,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,1.0
ELEC,City of Industry,CA,91746,1.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,Fresno,CA,93727,2.0
ELEC,Fresno,CA,93727,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Irvine,CA,92617,1.0
ELEC,Irvine,CA,92617,1.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,San Diego,CA,92103,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,City of Industry,CA,91746,2.0
ELEC,Los Angeles,CA,90071,1.0
ELEC,Los Angeles,CA,90071,2.0
ELEC,Los Angeles,CA,90071,1.0
ELEC,Los Angeles,CA,90071,1.0
ELEC,San Diego,CA,92122,2.0
ELEC,Los Angeles,CA,90066,2.0
ELEC,Los Angeles,CA,90066,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Beverly Hills,CA,90210,2.0
ELEC,Beverly Hills,CA,90210,2.0
ELEC,Martinez,CA,94553,2.0
ELEC,Martinez,CA,94553,1.0
ELEC,Martinez,CA,94553,1.0
ELEC,Martinez,CA,94553,1.0
ELEC,Martinez,CA,94553,2.0
ELEC,Martinez,CA,94553,1.0
ELEC,Martinez,CA,94553,2.0
ELEC,Martinez,CA,94553,1.0
ELEC,Martinez,CA,94553,1.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,1.0
ELEC,San Francisco,CA,94128,1.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,2.0
ELEC,San Francisco,CA,94128,1.0
ELEC,San Francisco,CA,94128,2.0
ELEC,Los Angeles,CA,90016,2.0
ELEC,Los Angeles,CA,90016,2.0
ELEC,Los Angeles,CA,90016,2.0
ELEC,San Diego,CA,92130,2.0
ELEC,San Diego,CA,92123,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Pleasanton,CA,94566,1.0
ELEC,Pleasanton,CA,94566,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Crescent City,CA,95531,2.0
ELEC,San Diego,CA,92115,2.0
ELEC,Santa Ana,CA,92707,2.0
ELEC,Coalinga,CA,93210,2.0
ELEC,Ontario,CA,91764,1.0
ELEC,Santa Monica,CA,90404,2.0
ELEC,Culver City,CA,90232,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,1.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,2.0
ELEC,San Luis Obispo,CA,93401,1.0
ELEC,San Bruno,CA,94066,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,1.0
ELEC,South San Francisco,CA,94080,1.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,San Diego,CA,92127,1.0
ELEC,San Mateo,CA,94403,2.0
ELEC,San Mateo,CA,94403,2.0
ELEC,San Mateo,CA,94403,2.0
ELEC,Livermore,CA,94551,1.0
ELEC,Clovis,CA,93612,1.0
ELEC,Clovis,CA,93612,2.0
ELEC,Huntington Beach,CA,92647,2.0
ELEC,Huntington Beach,CA,92647,2.0
ELEC,Los Angeles,CA,90064,2.0
ELEC,Petaluma,CA,94952,1.0
ELEC,Napa,CA,94558,1.0
ELEC,Santa Rosa,CA,95407,2.0
ELEC,San Diego,CA,92115,2.0
ELEC,Oakdale,CA,95361,2.0
ELEC,Anaheim,CA,92805,2.0
ELEC,Anaheim,CA,92805,2.0
ELEC,Anaheim,CA,92805,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92614,2.0
ELEC,Irvine,CA,92614,2.0
ELEC,Irvine,CA,92614,2.0
ELEC,Irvine,CA,92614,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,Redwood City,CA,94063,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,1.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,San Jose,CA,95113,2.0
ELEC,Santa Ana,CA,92707,2.0
ELEC,San Diego,CA,92182,1.0
ELEC,San Diego,CA,92182,1.0
ELEC,San Diego,CA,92182,1.0
ELEC,San Diego,CA,92182,1.0
ELEC,San Diego,CA,92182,1.0
ELEC,Vacaville,CA,95687,1.0
ELEC,Santa Rosa,CA,95401,1.0
ELEC,Redwood City,CA,94063,1.0
ELEC,Redwood City,CA,94063,1.0
ELEC,Campbell,CA,95008,2.0
ELEC,Campbell,CA,95008,1.0
ELEC,Campbell,CA,95008,2.0
ELEC,Campbell,CA,95008,2.0
ELEC,Campbell,CA,95008,2.0
ELEC,Campbell,CA,95008,2.0
ELEC,Campbell,CA,95008,2.0
ELEC,Sonora,CA,95370,1.0
ELEC,Sonora,CA,95370,1.0
ELEC,Sonora,CA,95370,2.0
ELEC,Sonora,CA,95370,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Rancho Mirage,CA,92270,1.0
ELEC,San Francisco,CA,94158,1.0
ELEC,San Francisco,CA,94158,1.0
ELEC,San Francisco,CA,94158,1.0
ELEC,San Francisco,CA,94158,1.0
ELEC,San Francisco,CA,94158,1.0
ELEC,San Francisco,CA,94158,2.0
ELEC,San Francisco,CA,94158,2.0
ELEC,Los Angeles,CA,90014,1.0
ELEC,Los Angeles,CA,90014,1.0
ELEC,Los Angeles,CA,90014,1.0
ELEC,Los Angeles,CA,90014,1.0
ELEC,Los Angeles,CA,90014,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Los Angeles,CA,91367,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,1.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Oakland,CA,94612,2.0
ELEC,Red Bluff,CA,96080,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,Rancho Cucamonga,CA,91730,2.0
ELEC,Rancho Cucamonga,CA,91730,2.0
ELEC,Mount Shasta,CA,96067,2.0
ELEC,Santa Rosa,CA,95403,2.0
ELEC,Sebastopol,CA,95472,1.0
ELEC,Sebastopol,CA,95472,1.0
ELEC,San Diego,CA,92121,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,San Diego,CA,92121,2.0
ELEC,San Diego,CA,92121,2.0
ELEC,San Diego,CA,92121,2.0
ELEC,Los Angeles,CA,91436,2.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Escondido,CA,92027,2.0
ELEC,Redwood City,CA,94065,2.0
ELEC,Redwood City,CA,94065,2.0
ELEC,Redwood City,CA,94065,2.0
ELEC,Redwood City,CA,94065,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Los Angeles,CA,90272,1.0
ELEC,Los Angeles,CA,90272,2.0
ELEC,Glendale,CA,91203,2.0
ELEC,Glendale,CA,91203,2.0
ELEC,Glendale,CA,91203,2.0
ELEC,Loleta,CA,95551,2.0
ELEC,Weed,CA,96094,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,La Jolla,CA,92093,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Los Angeles,CA,90048,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Irvine,CA,92617,2.0
ELEC,Rancho Cucamonga,CA,91737,2.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Long Beach,CA,90802,2.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Long Beach,CA,90802,1.0
ELEC,Newark,CA,94560,2.0
ELEC,Sunnyvale,CA,94089,2.0
ELEC,Sunnyvale,CA,94089,1.0
ELEC,Salinas,CA,93906,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Garberville,CA,95542,2.0
ELEC,Santa Monica,CA,90405,2.0
ELEC,San Mateo,CA,94403,1.0
ELEC,San Mateo,CA,94403,1.0
ELEC,San Mateo,CA,94403,1.0
ELEC,San Mateo,CA,94403,1.0
ELEC,San Mateo,CA,94403,1.0
ELEC,South San Francisco,CA,94080,1.0
ELEC,South San Francisco,CA,94080,1.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,South San Francisco,CA,94080,2.0
ELEC,Salinas,CA,93901,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,San Anselmo,CA,94960,2.0
ELEC,Sunnyvale,CA,94086,2.0
ELEC,Piedmont,CA,94611,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Oakland,CA,94607,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,2.0
ELEC,Foster City,CA,94404,1.0
ELEC,San Diego,CA,92106,2.0
ELEC,Irvine,CA,92612,1.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Palo Alto,CA,94304,2.0
ELEC,Palo Alto,CA,94304,2.0
ELEC,El Segundo,CA,90245,2.0
ELEC,El Segundo,CA,90245,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,City of Industry,CA,91789,2.0
ELEC,Los Angeles,CA,90015,2.0
ELEC,Los Angeles,CA,90015,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,1.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Menlo Park,CA,94025,2.0
ELEC,Sunnyvale,CA,94086,2.0
ELEC,Riverside,CA,92507,2.0
ELEC,Riverside,CA,92507,2.0
ELEC,Los Angeles,CA,90071,1.0
ELEC,Los Angeles,CA,90071,1.0
ELEC,Carlsbad,CA,92009,2.0
ELEC,Carlsbad,CA,92009,2.0
ELEC,Carlsbad,CA,92009,1.0
ELEC,Long Beach,CA,90808,2.0
ELEC,Long Beach,CA,90808,2.0
ELEC,Long Beach,CA,90808,2.0
ELEC,Huntington Beach,CA,92648,2.0
ELEC,Pleasant Hill,CA,94523,2.0
ELEC,Livermore,CA,94551,2.0
ELEC,Livermore,CA,94551,2.0
ELEC,Livermore,CA,94551,2.0
ELEC,Livermore,CA,94551,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92612,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,1.0
ELEC,Irvine,CA,92618,2.0
ELEC,Irvine,CA,92618,2.0
ELEC,Concord,CA,94521,2.0
ELEC,Concord,CA,94521,2.0
ELEC,San Diego,CA,92121,2.0
ELEC,San Diego,CA,92121,2.0
ELEC,Larkspur,CA,94939,2.0
ELEC,Larkspur,CA,94939,2.0
ELEC,Signal Hill,CA,90755,2.0
ELEC,Healdsburg,CA,95448,2.0
ELEC,Healdsburg,CA,95448,1.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,1.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Santa Clara,CA,95054,2.0
ELEC,Tustin,CA,92780,2.0
ELEC,San Diego,CA,92121,1.0
ELEC,San Diego,CA,92121,1.0
ELEC,West Covina,CA,91790,1.0
